,001-139.99,140-239.99,240-279.99,280-289.99,290-319.99,320-389.99,390-459.99,460-519.99,520-579.99,580-629.99,680-709.99,780-799.99,800-999.99,E878-E879.9,E930-E949.9,V07-V09.99,V10-V19.99,V40-V49.99,V50-V59.99,V87-V87.99,A01,A02,A03,A04,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B05,C01,C02,C03,C05,C07,C08,C09,C10,D01,D04,D05,D07,D08,D09,D11,G01,G02,G03,G04,H01,H02,H03,H04,J01,J05,J07,L02,L04,M02,M03,N01,N02,N03,N04,N05,N06,P01,R02,R03,R05,R06,R07,S01,S03,V03,V04,V06,p00-00.99,p01-05.99,p30-34.99,p35-39.99,p42-54.99,p55-59.99,p87-99.99
N03,0.012012417330273991,0.0,0.03981643946551491,0.006478607099473613,0.007828316911863949,0.013362127142664328,0.030908354703738695,0.009852881630449454,0.007558374949385882,0.019705763260898908,0.017816169523552437,0.008773113780537184,0.00971791064921042,0.0013497098123903361,0.0,0.0,0.00634363611823458,0.013767040086381428,0.00971791064921042,0.0,0.011067620461600756,0.019300850317181806,0.01498177891753273,0.0016196517748684033,0.04346065595896882,0.023349979754352813,0.006478607099473613,0.0076933459306249155,0.018625995410986636,0.010932649480361722,0.03468754217843164,0.02281009582939668,0.0,0.02955864489134836,0.03482251315967067,0.025644486435416385,0.01943582129842084,0.04251585909029559,0.028343906060197058,0.0026994196247806723,0.0,0.0018895937373464705,0.008503171818059117,0.00823322985558105,0.0008098258874342017,0.006478607099473613,0.012957214198947227,0.006478607099473613,0.006478607099473613,0.006478607099473613,0.008368200836820083,0.0,0.006478607099473613,0.010662707517883655,0.00026994196247806724,0.00026994196247806724,0.012282359292752058,0.009987852611688487,0.0477797273586179,0.0,0.0032393035497368067,0.0,0.0,0.0013497098123903361,0.012282359292752058,0.01160750438655689,0.04589013362127143,0.0,0.0,0.009852881630449454,0.014846807936293697,0.00040491294371710083,0.004589013362127143,0.02618437036037252,0.0014846807936293696,0.012957214198947227,0.006478607099473613,0.006478607099473613,0.006478607099473613,0.012957214198947227,0.008638142799298152,0.010662707517883655,0.0008098258874342017,0.0,0.0005398839249561345,0.013362127142664328,0.0032393035497368067,0.0014846807936293696,0.016736401673640166
N04,0.023622047244094488,0.007874015748031496,0.023622047244094488,0.015748031496062992,0.031496062992125984,0.023622047244094488,0.11023622047244094,0.023622047244094488,0.007874015748031496,0.023622047244094488,0.0,0.015748031496062992,0.015748031496062992,0.0,0.0,0.023622047244094488,0.03937007874015748,0.06299212598425197,0.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.047244094488188976,0.0,0.0,0.031496062992125984,0.0,0.0,0.015748031496062992,0.007874015748031496,0.023622047244094488,0.0,0.023622047244094488,0.023622047244094488,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.023622047244094488,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.031496062992125984,0.0,0.023622047244094488,0.023622047244094488,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.047244094488188976
N05,0.00940364242352101,0.0013093679323890014,0.02987739554814903,0.005951672419950006,0.003928103797167004,0.00976074276871801,0.025116057612189026,0.012022378288299012,0.011308177597905011,0.015474348291870015,0.009284608975122009,0.004404237590763005,0.006665873110344007,0.0011903344839900012,0.0,0.00035710034519700033,0.004166170693965004,0.0077371741459350074,0.004761337935960005,0.0,0.012260445185097012,0.016783716224259018,0.017855017259850017,0.0024997024163790024,0.04511367694322105,0.027139626234972028,0.0077371741459350074,0.0077371741459350074,0.00880847518152601,0.01011784311391501,0.03642423521009404,0.01987858588263302,0.0005951672419950006,0.03201999761933103,0.03761456969408404,0.03023449589334603,0.023211522437805023,0.05130341625996905,0.03451970003571003,0.003809070348768004,0.0004761337935960005,0.002975836209975003,0.01071301035591001,0.008927508629925009,0.0011903344839900012,0.0077371741459350074,0.015474348291870015,0.0077371741459350074,0.0077371741459350074,0.0077371741459350074,0.008094274491132009,0.0,0.008213307939531008,0.01035591001071301,0.0014284013807880013,0.000952267587192001,0.00964170932031901,0.0060707058683490064,0.04535174384001905,0.0,0.0013093679323890014,0.00023806689679800025,0.0004761337935960005,0.0011903344839900012,0.008689441733127008,0.015593381740269016,0.04237590763004404,0.008689441733127008,0.00035710034519700033,0.007142006903940007,0.012022378288299012,0.0007142006903940007,0.004285204142364004,0.02130698726342102,0.0017855017259850018,0.015712415188668016,0.0077371741459350074,0.010474943459112011,0.008689441733127008,0.015474348291870015,0.01023687656231401,0.008332341387930008,0.001071301035591001,0.0,0.001904535174384002,0.012974645875491013,0.006427806213546007,0.0013093679323890014,0.024282823473396026
N06,0.011677614430194974,0.0,0.03576269419247211,0.00552601397143155,0.006672922531539985,0.011260556771973726,0.027317276613491814,0.00781983109164842,0.00688145136065061,0.020331560838285894,0.014909811281409655,0.008862475237201543,0.009592326139088728,0.0010426441455531226,0.0,0.0,0.005004691898654989,0.011260556771973726,0.008132624335314358,0.0,0.0110520279428631,0.018454801376290273,0.016160984256073402,0.0013554373892190595,0.043269732040454596,0.024397873005943073,0.007089980189761235,0.008028359920759044,0.018037743718069023,0.011260556771973726,0.034720050046918985,0.02116567615472839,0.0,0.03180064643937024,0.03544990094880617,0.02856844958815556,0.021269940569283705,0.045563549160671464,0.030549473464706496,0.0033364612657699926,0.00010426441455531227,0.0015639662183296842,0.009071004066312168,0.008549681993535606,0.0009383797309978105,0.007089980189761235,0.01417996037952247,0.007089980189761235,0.007089980189761235,0.007089980189761235,0.008549681993535606,0.0,0.007298509018871859,0.01146908560108435,0.0004170576582212491,0.00020852882911062454,0.011677614430194974,0.009383797309978105,0.04837868835366489,0.0,0.0036492545094359294,0.00010426441455531227,0.0,0.0010426441455531226,0.01146908560108435,0.011573350015639663,0.04493796267333959,0.01146908560108435,0.0,0.010530705870086539,0.003962047753101866,0.0006255864873318737,0.003857783338546554,0.025857574809717444,0.00229381712021687,0.01417996037952247,0.007089980189761235,0.007611302262537796,0.007194244604316547,0.01417996037952247,0.008341153164424981,0.010322177040975915,0.0006255864873318737,0.0,0.0005213220727765613,0.013867167135856532,0.002606610363882807,0.00229381712021687,0.01605671984151809
P01,0.019417475728155338,0.0,0.019417475728155338,0.0,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.009708737864077669,0.02912621359223301,0.0,0.04854368932038835,0.02912621359223301,0.009708737864077669,0.009708737864077669,0.0,0.009708737864077669,0.038834951456310676,0.02912621359223301,0.0,0.038834951456310676,0.038834951456310676,0.038834951456310676,0.02912621359223301,0.05825242718446602,0.04854368932038835,0.0,0.0,0.0,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.009708737864077669,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.02912621359223301,0.009708737864077669,0.0,0.019417475728155338,0.019417475728155338,0.0,0.009708737864077669,0.009708737864077669,0.0,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.02912621359223301
R02,0.014438943894389438,0.00041254125412541255,0.04249174917491749,0.012376237623762377,0.005363036303630363,0.009075907590759076,0.022277227722772276,0.01485148514851485,0.014438943894389438,0.019801980198019802,0.022277227722772276,0.01278877887788779,0.013201320132013201,0.0,0.0,0.0,0.005363036303630363,0.005363036303630363,0.005363036303630363,0.0,0.018564356435643563,0.028465346534653466,0.014438943894389438,0.0049504950495049506,0.06105610561056106,0.014438943894389438,0.004125412541254125,0.004125412541254125,0.010726072607260726,0.009900990099009901,0.04207920792079208,0.034653465346534656,0.0,0.021864686468646866,0.03259075907590759,0.02145214521452145,0.012376237623762377,0.03217821782178218,0.023514851485148515,0.0008250825082508251,0.0,0.006188118811881188,0.010313531353135313,0.009488448844884489,0.0020627062706270625,0.004125412541254125,0.00825082508250825,0.004125412541254125,0.004125412541254125,0.004125412541254125,0.009488448844884489,0.0,0.004125412541254125,0.010313531353135313,0.0008250825082508251,0.0008250825082508251,0.014438943894389438,0.007013201320132013,0.040429042904290426,0.0,0.005363036303630363,0.0,0.0,0.0,0.014026402640264026,0.01608910891089109,0.038778877887788776,0.014026402640264026,0.0,0.01485148514851485,0.015264026402640265,0.0012376237623762376,0.0,0.018976897689768978,0.0008250825082508251,0.008663366336633664,0.004125412541254125,0.004125412541254125,0.004125412541254125,0.00825082508250825,0.01485148514851485,0.009075907590759076,0.0,0.0,0.0016501650165016502,0.01608910891089109,0.009900990099009901,0.0,0.027227722772277228
R03,0.009843057909990703,0.00016405096516651174,0.037239569092798165,0.005194947230272871,0.007765079017881555,0.013506862798709466,0.030240061245693662,0.007710395362826051,0.006616722261715973,0.018756493684037843,0.013780281073986985,0.007655711707770547,0.007382293432493028,0.0016405096516651173,0.0,0.0,0.006452671296549461,0.013999015694209001,0.009460272324602177,0.0,0.010116476185268224,0.018373708098649313,0.015311423415541094,5.468365505550391e-05,0.04030185377590638,0.027177776562585444,0.00754634439765954,0.00853065018865861,0.018373708098649313,0.012139771422321867,0.03259145841308033,0.017662820582927764,0.0,0.0335210805490239,0.034724120960244985,0.02892765352436157,0.02263903319297862,0.04713731065784437,0.030458795865915676,0.0031716519932192266,0.00010936731011100782,0.0003827855853885274,0.00781976267293706,0.00907748673921365,0.0002734182752775196,0.00754634439765954,0.01509268879531908,0.00754634439765954,0.00754634439765954,0.00754634439765954,0.00896811942910264,0.0,0.007655711707770547,0.012249138732432876,0.0002734182752775196,0.00010936731011100782,0.010936731011100782,0.01033521080549024,0.046481106797178325,0.0,0.0032263356482747307,5.468365505550391e-05,0.0,0.0016405096516651173,0.010608629080767758,0.012686607972876907,0.0475747798982884,0.010608629080767758,0.0,0.0097883742549352,0.013561546453764969,0.00016405096516651174,0.00251544813255318,0.017826871548094276,0.0021326625471646526,0.015256739760485591,0.00754634439765954,0.008093180948214578,0.007655711707770547,0.01509268879531908,0.007765079017881555,0.010717996390878766,0.0009843057909990705,0.0,0.0007655711707770548,0.011921036802099853,0.001148356756165582,0.001804560616831629,0.012741291627932411
R05,0.008166295471417966,0.0014847809948032665,0.009651076466221232,0.0014847809948032665,0.0,0.0,0.009651076466221232,0.002969561989606533,0.0,0.025983667409057165,0.0,0.008166295471417966,0.008166295471417966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011135857461024499,0.017817371937639197,0.019302152932442463,0.0,0.0400890868596882,0.030438010393466965,0.009651076466221232,0.009651076466221232,0.016332590942835932,0.011135857461024499,0.038604305864884926,0.017817371937639197,0.0,0.038604305864884926,0.038604305864884926,0.03711952487008166,0.028953229398663696,0.05790645879732739,0.038604305864884926,0.008166295471417966,0.0,0.0014847809948032665,0.009651076466221232,0.009651076466221232,0.0,0.009651076466221232,0.019302152932442463,0.009651076466221232,0.009651076466221232,0.009651076466221232,0.009651076466221232,0.0,0.009651076466221232,0.020786933927245732,0.0,0.0,0.009651076466221232,0.008166295471417966,0.053452115812917596,0.0,0.008166295471417966,0.0,0.0,0.0,0.008166295471417966,0.011135857461024499,0.0467706013363029,0.008166295471417966,0.0,0.011135857461024499,0.016332590942835932,0.0,0.0014847809948032665,0.028953229398663696,0.0014847809948032665,0.020786933927245732,0.009651076466221232,0.009651076466221232,0.009651076466221232,0.019302152932442463,0.011135857461024499,0.008166295471417966,0.0,0.0,0.0,0.016332590942835932,0.0,0.008166295471417966,0.009651076466221232
R06,0.008407969292633887,0.00027417291171632244,0.029153719612502283,0.004295375616889052,0.005117894352038019,0.010784134527508682,0.023670261378175836,0.007676841528057028,0.0063973679400475235,0.015262292085541949,0.008407969292633887,0.004021202705172729,0.0053006762931822335,0.0018278194114421495,0.0,0.0,0.004386766587461159,0.009870224821787607,0.0056662401754706635,0.0,0.011332480350941327,0.014348382379820874,0.01919210382014257,0.00018278194114421494,0.04085176384573204,0.031986839700237614,0.009230488027782854,0.009230488027782854,0.010601352586364467,0.011880826174373972,0.03399744105282398,0.014896728203253518,0.0,0.037835861816852494,0.037470297934564065,0.03262657649424237,0.027691464083348567,0.05647961981356242,0.037835861816852494,0.003655638822884299,0.0,0.0006397367940047524,0.0097788338512155,0.009230488027782854,0.0009139097057210748,0.009230488027782854,0.01846097605556571,0.009230488027782854,0.009230488027782854,0.009230488027782854,0.009230488027782854,0.0,0.009596051910071285,0.013068908791811369,0.0005483458234326449,0.0003655638822884299,0.009230488027782854,0.007859623469201243,0.04341071102175105,0.0,0.0020106013525863645,0.00018278194114421494,0.0,0.0018278194114421495,0.008773533174922318,0.01407420946810455,0.04459879363918845,0.008773533174922318,0.0,0.012063608115518187,0.012429171997806616,0.0005483458234326449,0.001919210382014257,0.025498080789617985,0.0025589471760190095,0.009504660939499178,0.009230488027782854,0.009230488027782854,0.009230488027782854,0.01846097605556571,0.007859623469201243,0.008773533174922318,0.0010966916468652897,0.0,0.0007311277645768598,0.011698044233229756,0.0023761652348747945,0.0020106013525863645,0.0134344726740998
R07,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.0,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
S01,0.00909090909090909,0.0003367003367003367,0.0297979797979798,0.004208754208754209,0.0053872053872053875,0.01127946127946128,0.02744107744107744,0.00909090909090909,0.006902356902356902,0.01616161616161616,0.008585858585858586,0.00404040404040404,0.006060606060606061,0.0016835016835016834,0.0,0.000505050505050505,0.005723905723905724,0.010437710437710438,0.006060606060606061,0.0,0.01026936026936027,0.015488215488215488,0.017508417508417508,0.00016835016835016836,0.04090909090909091,0.029124579124579126,0.008417508417508417,0.008417508417508417,0.01228956228956229,0.011616161616161616,0.033501683501683505,0.01632996632996633,0.0,0.03535353535353535,0.03569023569023569,0.03232323232323232,0.025252525252525252,0.05353535353535353,0.03468013468013468,0.0047138047138047135,0.0008417508417508417,0.001851851851851852,0.01026936026936027,0.009764309764309764,0.0008417508417508417,0.008417508417508417,0.016835016835016835,0.008417508417508417,0.008417508417508417,0.008417508417508417,0.008417508417508417,0.0,0.008754208754208754,0.011784511784511785,0.0013468013468013469,0.0003367003367003367,0.009259259259259259,0.007239057239057239,0.04595959595959596,0.0,0.001851851851851852,0.00016835016835016836,0.0,0.0016835016835016834,0.00808080808080808,0.014646464646464647,0.04461279461279461,0.00808080808080808,0.000505050505050505,0.014814814814814815,0.01228956228956229,0.000505050505050505,0.0016835016835016834,0.024915824915824916,0.0021885521885521885,0.017003367003367003,0.008417508417508417,0.003367003367003367,0.009932659932659932,0.016835016835016835,0.008417508417508417,0.009427609427609427,0.00101010101010101,0.0,0.0015151515151515152,0.011784511784511785,0.0021885521885521885,0.001851851851851852,0.016666666666666666
S03,0.009015379176241824,0.00017677214071062401,0.02863708679512109,0.004772847799186848,0.0056567085027399685,0.011313417005479937,0.026339048965882978,0.007601202050556833,0.006363797065582464,0.015732720523245536,0.008308290613399329,0.004596075658476224,0.006010252784161216,0.00176772140710624,0.0,0.0007070885628424961,0.0058334806434505925,0.011666961286901185,0.0056567085027399685,0.0,0.010783100583348065,0.014848859819692417,0.018384302633904896,0.00017677214071062401,0.040480820222732895,0.030581580342937953,0.0088386070355312,0.0088386070355312,0.010783100583348065,0.011490189146190561,0.03429379529786106,0.016086264804666784,0.0,0.036415060986388546,0.03676860526780979,0.03181898532791232,0.0265158211065936,0.05515290790171469,0.036238288845677924,0.0044193035177656,0.00017677214071062401,0.0014141771256849921,0.010252784161216192,0.00972246773908432,0.00088386070355312,0.0088386070355312,0.0176772140710624,0.0088386070355312,0.0088386070355312,0.0088386070355312,0.0088386070355312,0.0,0.009192151316952448,0.01237404984974368,0.0007070885628424961,0.00035354428142124803,0.009015379176241824,0.007601202050556833,0.0434859466148135,0.0,0.001944493547816864,0.00017677214071062401,0.0,0.00176772140710624,0.008485062754109953,0.013788226975428673,0.044193035177656,0.008485062754109953,0.0007070885628424961,0.012904366271875552,0.012197277709033056,0.0005303164221318721,0.00176772140710624,0.02474809969948736,0.002298037829238112,0.017853986211773025,0.0088386070355312,0.010429556301926816,0.0007070885628424961,0.0176772140710624,0.008308290613399329,0.009368923457663072,0.0010606328442637441,0.0,0.00088386070355312,0.011490189146190561,0.002298037829238112,0.001944493547816864,0.015025631960403041
V03,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
V04,0.012445550715619166,0.0010889856876166771,0.03609209707529558,0.008556316116988177,0.006533914125700062,0.010889856876166771,0.024891101431238332,0.011978842563783447,0.010112009956440573,0.01944617299315495,0.016334785314250155,0.007778469197261979,0.009334163036714374,0.0,0.0,0.0004667081518357187,0.010578718108276292,0.013223397635345364,0.0043559427504667085,0.0,0.012289981331673926,0.01944617299315495,0.015556938394523958,0.002644679527069073,0.04667081518357187,0.021779713752333542,0.006533914125700062,0.006533914125700062,0.01446795270690728,0.010267579340385812,0.037958929682638455,0.024424393279402615,0.0004667081518357187,0.0283136278780336,0.035003111387678906,0.025980087118855008,0.019601742377100186,0.04278158058494089,0.02955818294959552,0.0038892345986309895,0.00015556938394523958,0.0031113876789047915,0.009489732420659614,0.009334163036714374,0.0007778469197261979,0.006533914125700062,0.013067828251400125,0.006533914125700062,0.006533914125700062,0.006533914125700062,0.008711885500933417,0.0,0.006845052893590542,0.011978842563783447,0.0009334163036714375,0.0007778469197261979,0.010578718108276292,0.00731176104542626,0.045270690728064715,0.0,0.00373366521468575,0.00015556938394523958,0.00031113876789047915,0.0,0.009956440572495333,0.012289981331673926,0.0432482887367766,0.009956440572495333,0.0004667081518357187,0.013378967019290604,0.012445550715619166,0.0004667081518357187,0.005600497822028625,0.02209085252022402,0.0023335407591785935,0.013378967019290604,0.006533914125700062,0.007778469197261979,0.00731176104542626,0.013067828251400125,0.002489110143123833,0.009023024268823895,0.0020224019912881146,0.0,0.0007778469197261979,0.0141568139390168,0.004978220286247666,0.0017112632233976354,0.017579340385812072
V06,0.011693434770357848,0.00014088475626937165,0.03902507748661595,0.005494505494505495,0.008734854888701042,0.014511129895745281,0.033389687235841084,0.007748661594815441,0.006903353057199211,0.019864750633981403,0.01535643843336151,0.009721048182586645,0.009016624401239785,0.0014088475626937165,0.0,0.00042265426880811494,0.007466892082276698,0.015497323189630883,0.01028458720766413,0.0,0.009861932938856016,0.01944209636517329,0.013947590870667794,0.00014088475626937165,0.03958861651169344,0.024373062834601295,0.006762468300929839,0.008030431107354184,0.020146520146520148,0.011552550014088475,0.03240349394195548,0.020005635390250773,0.00014088475626937165,0.030994646379261765,0.03423499577345731,0.0273316427162581,0.02028740490278952,0.043251620174697095,0.02817695125387433,0.0033812341504649195,0.00014088475626937165,0.0008453085376162299,0.007748661594815441,0.009157509157509158,0.0008453085376162299,0.006762468300929839,0.013524936601859678,0.006762468300929839,0.006762468300929839,0.006762468300929839,0.008734854888701042,0.0,0.006762468300929839,0.01112989574528036,0.0005635390250774866,0.00042265426880811494,0.011270780501549732,0.010425471963933503,0.04705550859397013,0.0,0.0033812341504649195,0.0,0.0,0.0014088475626937165,0.01112989574528036,0.01267962806424345,0.047337278106508875,0.01112989574528036,0.00042265426880811494,0.009861932938856016,0.013947590870667794,0.00042265426880811494,0.0030994646379261764,0.027613412228796843,0.0015497323189630882,0.013524936601859678,0.006762468300929839,0.007889546351084813,0.007466892082276698,0.013524936601859678,0.008171315863623557,0.0,0.0008453085376162299,0.0,0.0007044237813468582,0.013102282333051564,0.0019723865877712033,0.0015497323189630882,0.014088475626937165
p00-00.99,0.007462686567164179,0.0,0.053482587064676616,0.007462686567164179,0.014925373134328358,0.0236318407960199,0.03980099502487562,0.01616915422885572,0.011194029850746268,0.01616915422885572,0.022388059701492536,0.0012437810945273632,0.007462686567164179,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.008706467661691543,0.0,0.007462686567164179,0.0012437810945273632,0.014925373134328358,0.0012437810945273632,0.033582089552238806,0.022388059701492536,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.007462686567164179,0.03233830845771144,0.01616915422885572,0.0012437810945273632,0.029850746268656716,0.03233830845771144,0.0236318407960199,0.022388059701492536,0.046019900497512436,0.03109452736318408,0.0012437810945273632,0.0,0.0,0.007462686567164179,0.008706467661691543,0.0,0.007462686567164179,0.014925373134328358,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.008706467661691543,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.007462686567164179,0.04228855721393035,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.008706467661691543,0.048507462686567165,0.007462686567164179,0.0,0.011194029850746268,0.007462686567164179,0.0,0.0,0.022388059701492536,0.0,0.014925373134328358,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.01616915422885572,0.007462686567164179,0.0,0.0,0.0,0.007462686567164179,0.0024875621890547263,0.0,0.014925373134328358
p01-05.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p30-34.99,0.0018726591760299626,0.0,0.035580524344569285,0.00749063670411985,0.0,0.009363295880149813,0.02247191011235955,0.018726591760299626,0.016853932584269662,0.011235955056179775,0.0018726591760299626,0.0,0.0018726591760299626,0.0,0.0,0.0,0.0018726591760299626,0.0,0.0018726591760299626,0.0,0.0149812734082397,0.026217228464419477,0.0149812734082397,0.0,0.0449438202247191,0.0299625468164794,0.00749063670411985,0.00749063670411985,0.0056179775280898875,0.009363295880149813,0.033707865168539325,0.018726591760299626,0.0,0.031835205992509365,0.031835205992509365,0.035580524344569285,0.02247191011235955,0.056179775280898875,0.0299625468164794,0.0018726591760299626,0.0018726591760299626,0.0018726591760299626,0.009363295880149813,0.009363295880149813,0.0,0.00749063670411985,0.0149812734082397,0.00749063670411985,0.00749063670411985,0.00749063670411985,0.00749063670411985,0.0,0.00749063670411985,0.00749063670411985,0.0018726591760299626,0.0,0.009363295880149813,0.00749063670411985,0.04119850187265917,0.0,0.0,0.0,0.0,0.0,0.00749063670411985,0.026217228464419477,0.0449438202247191,0.00749063670411985,0.0,0.0299625468164794,0.009363295880149813,0.0,0.00749063670411985,0.026217228464419477,0.0,0.0149812734082397,0.00749063670411985,0.016853932584269662,0.009363295880149813,0.0149812734082397,0.009363295880149813,0.009363295880149813,0.0,0.0,0.0,0.009363295880149813,0.00749063670411985,0.0,0.03745318352059925
